mode,run_id,num_users,user_id,compression_level,fps,size_mean_kb,size_std_kb,total_frames,on_time_frames,avg_delay_ms,delay_reliability,user_satisfied,avg_mse,avg_cqi
uncompressed,5,6,3,80,120,120.0,64.3,2400,0,92.4224,0.0,0,1000.0,14.253
uncompressed,5,6,4,80,90,45.0,24.1,1800,15,27.8805,0.00833333,0,992.11,13.9067
uncompressed,5,6,5,80,90,95.0,50.9,1800,0,36.6373,0.0,0,1000.0,13.9329
ml-dynamic,13,5,0,30,72,45.0,24.1,1440,984,3.84891,0.683333,0,512.594,14.5902
ml-dynamic,13,5,1,65,90,120.0,64.3,1800,336,10.3042,0.186667,0,842.771,13.7577
ml-dynamic,13,5,2,55,72,65.0,34.8,1440,779,5.51603,0.540972,0,578.986,13.8697
ml-dynamic,13,5,3,20,120,65.0,34.8,2400,924,3.77168,0.385,0,691.443,14.7096
ml-dynamic,13,5,4,20,60,80.0,42.9,1200,713,6.64413,0.594167,0,518.217,13.9794
ml-dynamic,15,7,0,75,120,45.0,24.1,2400,850,4.2161,0.354167,0,755.378,14.7289
ml-dynamic,15,7,1,15,90,80.0,42.9,1800,586,7.02573,0.32555599999999996,0,741.609,13.9713
ml-dynamic,15,7,2,10,60,80.0,42.9,1200,674,5.49379,0.561667,0,552.554,13.9484
ml-dynamic,15,7,3,15,72,80.0,42.9,1440,704,5.67157,0.488889,0,607.664,14.2994
ml-dynamic,15,7,4,15,60,80.0,42.9,1200,616,9.2278,0.513333,0,585.222,13.8959
ml-dynamic,15,7,5,55,120,65.0,34.8,2400,511,7.36344,0.212917,0,844.745,13.8376
ml-dynamic,15,7,6,30,72,80.0,42.9,1440,685,6.22734,0.475694,0,619.204,14.0513
uncompressed,9,10,0,80,72,80.0,42.9,1440,70,133.902,0.0486111,0,952.894,14.2644
uncompressed,9,10,1,80,72,95.0,50.9,1440,31,41.6115,0.0215278,0,979.056,13.8476
uncompressed,9,10,2,80,72,45.0,24.1,1440,164,95.2715,0.11388899999999999,0,892.089,14.0033
uncompressed,9,10,3,80,72,45.0,24.1,1440,190,103.119,0.131944,0,874.968,14.6959
uncompressed,9,10,4,80,90,45.0,24.1,1800,0,152.476,0.0,0,1000.0,14.2891
uncompressed,9,10,5,80,120,120.0,64.3,2400,0,160.07,0.0,0,1000.0,13.9129
uncompressed,9,10,6,80,120,80.0,42.9,2400,0,101.503,0.0,0,1000.0,14.947
uncompressed,9,10,7,80,90,45.0,24.1,1800,0,124.241,0.0,0,1000.0,14.8857
uncompressed,9,10,8,80,90,95.0,50.9,1800,0,117.07,0.0,0,1000.0,14.1521
uncompressed,9,10,9,80,120,65.0,34.8,2400,1,87.8189,0.000416667,0,999.597,14.9206
uncompressed,7,8,0,80,60,65.0,34.8,1200,178,45.2878,0.148333,0,856.946,14.2061
uncompressed,7,8,1,80,90,95.0,50.9,1800,1,110.47,0.000555556,0,999.457,13.8945
uncompressed,7,8,2,80,120,45.0,24.1,2400,2,186.798,0.000833333,0,999.205,14.0
uncompressed,7,8,3,80,60,120.0,64.3,1200,1,26.4727,0.000833333,0,999.185,14.0399
uncompressed,7,8,4,80,90,120.0,64.3,1800,0,320.827,0.0,0,1000.0,13.9993
uncompressed,7,8,5,80,60,65.0,34.8,1200,120,61.903,0.1,0,903.424,14.0069
uncompressed,7,8,6,80,60,120.0,64.3,1200,41,21.4232,0.0341667,0,966.477,14.9594
uncompressed,7,8,7,80,90,80.0,42.9,1800,0,147.567,0.0,0,1000.0,14.0544
uncompressed,8,9,0,80,120,120.0,64.3,2400,0,93.6307,0.0,0,1000.0,14.9715
uncompressed,8,9,1,80,90,45.0,24.1,1800,1,249.599,0.000555556,0,999.471,13.8615
uncompressed,8,9,2,80,90,65.0,34.8,1800,0,278.45,0.0,0,1000.0,13.9797
uncompressed,8,9,3,80,72,80.0,42.9,1440,122,132.584,0.0847222,0,917.767,14.6647
uncompressed,8,9,4,80,120,45.0,24.1,2400,0,275.054,0.0,0,1000.0,13.8724
uncompressed,8,9,5,80,90,80.0,42.9,1800,0,211.796,0.0,0,1000.0,14.5002
uncompressed,8,9,6,80,60,80.0,42.9,1200,257,66.7362,0.214167,0,791.984,14.1609
uncompressed,8,9,7,80,90,65.0,34.8,1800,0,213.899,0.0,0,1000.0,14.8627
uncompressed,8,9,8,80,72,65.0,34.8,1440,36,163.733,0.025,0,975.895,14.0068
uncompressed,6,7,0,80,90,45.0,24.1,1800,0,64.7,0.0,0,1000.0,14.5088
uncompressed,6,7,1,80,72,95.0,50.9,1440,13,47.1623,0.00902778,0,991.207,14.156
uncompressed,6,7,2,80,90,65.0,34.8,1800,0,180.154,0.0,0,1000.0,13.8071
uncompressed,6,7,3,80,72,65.0,34.8,1440,18,96.2727,0.0125,0,987.97,14.2664
uncompressed,6,7,4,80,120,120.0,64.3,2400,0,105.359,0.0,0,1000.0,14.0015
uncompressed,6,7,5,80,72,120.0,64.3,1440,0,44.1207,0.0,0,1000.0,13.9788
uncompressed,6,7,6,80,72,120.0,64.3,1440,0,35.7872,0.0,0,1000.0,14.0687
ml-dynamic,17,9,0,40,120,95.0,50.9,2400,1,188.902,0.000416667,0,999.694,14.9923
ml-dynamic,17,9,1,35,60,120.0,64.3,1200,353,78.1437,0.294167,0,742.295,13.9781
ml-dynamic,17,9,2,40,120,45.0,24.1,2400,29,95.1879,0.012083299999999998,0,994.853,13.7896
ml-dynamic,17,9,3,15,120,65.0,34.8,2400,3,161.035,0.00125,0,998.933,14.5062
ml-dynamic,17,9,4,15,90,45.0,24.1,1800,292,93.4854,0.162222,0,885.896,13.9101
ml-dynamic,17,9,5,75,120,65.0,34.8,2400,2,195.937,0.000833333,0,999.28,14.3974
ml-dynamic,17,9,6,40,72,65.0,34.8,1440,493,40.6208,0.342361,0,729.721,14.0567
ml-dynamic,17,9,7,45,72,65.0,34.8,1440,522,52.3226,0.3625,0,706.694,14.9101
ml-dynamic,17,9,8,35,120,80.0,42.9,2400,2,217.879,0.000833333,0,999.346,14.0076
ml-dynamic,16,8,0,65,72,120.0,64.3,1440,257,14.0103,0.17847200000000002,0,856.357,14.2476
ml-dynamic,16,8,1,40,60,95.0,50.9,1200,413,9.86737,0.344167,0,727.567,14.0176
ml-dynamic,16,8,2,70,60,80.0,42.9,1200,547,7.44006,0.455833,0,639.732,14.2902
ml-dynamic,16,8,3,75,120,120.0,64.3,2400,1,123.064,0.000416667,0,999.609,14.4391
ml-dynamic,16,8,4,60,72,95.0,50.9,1440,309,11.1925,0.21458300000000002,0,829.981,14.0035
ml-dynamic,16,8,5,20,90,95.0,50.9,1800,185,22.2782,0.102778,0,920.429,13.9865
ml-dynamic,16,8,6,20,72,65.0,34.8,1440,506,6.88046,0.351389,0,744.437,14.9216
ml-dynamic,16,8,7,65,72,95.0,50.9,1440,316,10.4748,0.21944400000000003,0,829.735,14.0597
ml-dynamic,18,10,0,10,90,120.0,64.3,1800,74,150.205,0.0411111,0,965.95,14.4103
ml-dynamic,18,10,1,65,90,95.0,50.9,1800,57,191.347,0.0316667,0,974.599,13.9068
ml-dynamic,18,10,2,15,60,80.0,42.9,1200,393,48.8061,0.3275,0,741.205,13.9748
ml-dynamic,18,10,3,75,120,65.0,34.8,2400,1,190.324,0.000416667,0,999.634,14.6087
ml-dynamic,18,10,4,40,60,80.0,42.9,1200,430,76.535,0.358333,0,712.123,14.5595
ml-dynamic,18,10,5,75,60,120.0,64.3,1200,205,72.4831,0.170833,0,854.605,13.9602
ml-dynamic,18,10,6,40,60,120.0,64.3,1200,320,52.7826,0.266667,0,771.296,14.8304
ml-dynamic,18,10,7,30,120,120.0,64.3,2400,2,235.003,0.000833333,0,999.517,14.8931
ml-dynamic,18,10,8,75,120,65.0,34.8,2400,2,187.246,0.000833333,0,999.282,14.0011
ml-dynamic,18,10,9,30,60,80.0,42.9,1200,470,56.7915,0.391667,0,681.946,14.9681
