frame,components,mse,size_bytes,frame_complexity,raw_size_bytes,pict_type,explained_variance
1,195,0.1555793361333452,65551,948,150528,P,0.9909971055443533
1,190,0.1975761768641465,63879,948,150528,P,0.9899608121799164
1,185,0.22160282311243007,62206,948,150528,P,0.9888752266133416
1,180,0.24799543871506355,60534,948,150528,P,0.9877257425457708
1,175,0.276546342534179,58862,948,150528,P,0.9864972965298755
1,170,0.2948012659673227,57189,948,150528,P,0.9851983137240377
1,165,0.5435578129606544,55517,948,150528,P,0.9838349844253625
1,160,0.9859580039641747,53845,948,150528,P,0.9824124282387585
1,155,1.2978933770653427,52172,948,150528,P,0.9809203869560699
1,150,3.3104028728089347,50500,948,150528,P,0.9793573834199694
1,145,4.2631598479935535,48828,948,150528,P,0.9777181078228641
1,140,5.354251355444019,47155,948,150528,P,0.9759996690287945
1,135,6.316947197631659,45483,948,150528,P,0.9742038546102646
1,130,7.993919112948109,43811,948,150528,P,0.9723237623137745
1,125,8.703655281790196,42138,948,150528,P,0.9703570732962009
1,120,10.416449681089993,40466,948,150528,P,0.9683084421547007
1,115,15.788024451885146,38794,948,150528,P,0.9661284231637723
1,110,21.613645695332373,37121,948,150528,P,0.9638074402148937
1,105,39.24457555985222,35449,948,150528,P,0.9613628502096088
1,100,66.9929875112566,33777,948,150528,P,0.9587548126677
1,95,105.23476220491746,32104,948,150528,P,0.9559727608411096
1,90,226.98344766361228,30432,948,150528,P,0.9530133006567262
1,85,251.72334187739284,28760,948,150528,P,0.9498104528728282
1,80,256.17311088389425,27087,948,150528,P,0.9463753118446621
1,75,258.9526614255006,25415,948,150528,P,0.9426574813424473
1,70,268.31122454925924,23743,948,150528,P,0.9386030710703871
1,65,275.4890547826532,22070,948,150528,P,0.9341585801962138
1,60,290.3439644764309,20398,948,150528,P,0.9293422602967794
1,55,294.05930243427446,18726,948,150528,P,0.9240445694060178
1,50,295.48515152756977,17053,948,150528,P,0.9181924223622168
1,45,295.69207070823796,15381,948,150528,P,0.9116281462545032
1,40,298.10676095341364,13709,948,150528,P,0.9041095985915755
1,35,299.64125251482506,12036,948,150528,P,0.8952614608367335
1,30,304.16930388908094,10364,948,150528,P,0.884531243137985
1,25,305.7870302793767,8692,948,150528,P,0.8710291092066802
1,20,311.96588205629246,7019,948,150528,P,0.8533439445748574
1,15,319.1353270826024,5347,948,150528,P,0.829711103287953
1,10,325.9004956502509,3675,948,150528,P,0.7927354870414732
1,5,342.5583039002366,2002,948,150528,P,0.7141005194955499
1,0,0.0,150528,948,150528,P,
2,200,0.12537046584434075,67223,84,150528,P,0.9919898115901276
2,195,0.1555793361333452,65551,84,150528,P,0.9909971055443533
2,190,0.1975761768641465,63879,84,150528,P,0.9899608121799164
2,185,0.22160282311243007,62206,84,150528,P,0.9888752266133416
2,180,0.24799543871506355,60534,84,150528,P,0.9877257425457708
2,175,0.276546342534179,58862,84,150528,P,0.9864972965298755
2,170,0.2948012659673227,57189,84,150528,P,0.9851983137240377
2,165,0.5435578129606544,55517,84,150528,P,0.9838349844253625
2,160,0.9859580039641747,53845,84,150528,P,0.9824124282387585
2,155,1.2978933770653427,52172,84,150528,P,0.9809203869560699
2,150,3.3104028728089347,50500,84,150528,P,0.9793573834199694
2,145,4.2631598479935535,48828,84,150528,P,0.9777181078228641
2,140,5.354251355444019,47155,84,150528,P,0.9759996690287945
2,135,6.316947197631659,45483,84,150528,P,0.9742038546102646
2,130,7.993919112948109,43811,84,150528,P,0.9723237623137745
2,125,8.703655281790196,42138,84,150528,P,0.9703570732962009
2,120,10.416449681089993,40466,84,150528,P,0.9683084421547007
2,115,15.788024451885146,38794,84,150528,P,0.9661284231637723
2,110,21.613645695332373,37121,84,150528,P,0.9638074402148937
2,105,39.24457555985222,35449,84,150528,P,0.9613628502096088
2,100,66.9929875112566,33777,84,150528,P,0.9587548126677
2,95,105.23476220491746,32104,84,150528,P,0.9559727608411096
2,90,226.98344766361228,30432,84,150528,P,0.9530133006567262
2,85,251.72334187739284,28760,84,150528,P,0.9498104528728282
2,80,256.17311088389425,27087,84,150528,P,0.9463753118446621
2,75,258.9526614255006,25415,84,150528,P,0.9426574813424473
2,70,268.31122454925924,23743,84,150528,P,0.9386030710703871
2,65,275.4890547826532,22070,84,150528,P,0.9341585801962138
2,60,290.3439644764309,20398,84,150528,P,0.9293422602967794
2,55,294.05930243427446,18726,84,150528,P,0.9240445694060178
2,50,295.48515152756977,17053,84,150528,P,0.9181924223622168
2,45,295.69207070823796,15381,84,150528,P,0.9116281462545032
2,40,298.10676095341364,13709,84,150528,P,0.9041095985915755
2,35,299.64125251482506,12036,84,150528,P,0.8952614608367335
2,30,304.16930388908094,10364,84,150528,P,0.884531243137985
2,25,305.7870302793767,8692,84,150528,P,0.8710291092066802
2,20,311.96588205629246,7019,84,150528,P,0.8533439445748574
2,15,319.1353270826024,5347,84,150528,P,0.829711103287953
2,10,325.9004956502509,3675,84,150528,P,0.7927354870414732
2,5,342.5583039002366,2002,84,150528,P,0.7141005194955499
2,0,0.0,150528,84,150528,P,
3,200,0.12537046584434075,67223,84,150528,P,0.9919898115901276
3,195,0.1555793361333452,65551,84,150528,P,0.9909971055443533
3,190,0.1975761768641465,63879,84,150528,P,0.9899608121799164
3,185,0.22160282311243007,62206,84,150528,P,0.9888752266133416
3,180,0.24799543871506355,60534,84,150528,P,0.9877257425457708
3,175,0.276546342534179,58862,84,150528,P,0.9864972965298755
3,170,0.2948012659673227,57189,84,150528,P,0.9851983137240377
3,165,0.5435578129606544,55517,84,150528,P,0.9838349844253625
3,160,0.9859580039641747,53845,84,150528,P,0.9824124282387585
3,155,1.2978933770653427,52172,84,150528,P,0.9809203869560699
3,150,3.3104028728089347,50500,84,150528,P,0.9793573834199694
3,145,4.2631598479935535,48828,84,150528,P,0.9777181078228641
3,140,5.354251355444019,47155,84,150528,P,0.9759996690287945
3,135,6.316947197631659,45483,84,150528,P,0.9742038546102646
3,130,7.993919112948109,43811,84,150528,P,0.9723237623137745
3,125,8.703655281790196,42138,84,150528,P,0.9703570732962009
3,120,10.416449681089993,40466,84,150528,P,0.9683084421547007
3,115,15.788024451885146,38794,84,150528,P,0.9661284231637723
3,110,21.613645695332373,37121,84,150528,P,0.9638074402148937
3,105,39.24457555985222,35449,84,150528,P,0.9613628502096088
3,100,66.9929875112566,33777,84,150528,P,0.9587548126677
3,95,105.23476220491746,32104,84,150528,P,0.9559727608411096
3,90,226.98344766361228,30432,84,150528,P,0.9530133006567262
3,85,251.72334187739284,28760,84,150528,P,0.9498104528728282
3,80,256.17311088389425,27087,84,150528,P,0.9463753118446621
3,75,258.9526614255006,25415,84,150528,P,0.9426574813424473
3,70,268.31122454925924,23743,84,150528,P,0.9386030710703871
3,65,275.4890547826532,22070,84,150528,P,0.9341585801962138
3,60,290.3439644764309,20398,84,150528,P,0.9293422602967794
3,55,294.05930243427446,18726,84,150528,P,0.9240445694060178
3,50,295.48515152756977,17053,84,150528,P,0.9181924223622168
3,45,295.69207070823796,15381,84,150528,P,0.9116281462545032
3,40,298.10676095341364,13709,84,150528,P,0.9041095985915755
3,35,299.64125251482506,12036,84,150528,P,0.8952614608367335
3,30,304.16930388908094,10364,84,150528,P,0.884531243137985
3,25,305.7870302793767,8692,84,150528,P,0.8710291092066802
3,20,311.96588205629246,7019,84,150528,P,0.8533439445748574
3,15,319.1353270826024,5347,84,150528,P,0.829711103287953
3,10,325.9004956502509,3675,84,150528,P,0.7927354870414732
3,5,342.5583039002366,2002,84,150528,P,0.7141005194955499
3,0,0.0,150528,84,150528,P,
4,200,0.12537046584434075,67223,85,150528,P,0.9919898115901276
4,195,0.1555793361333452,65551,85,150528,P,0.9909971055443533
4,190,0.1975761768641465,63879,85,150528,P,0.9899608121799164
4,185,0.22160282311243007,62206,85,150528,P,0.9888752266133416
4,180,0.24799543871506355,60534,85,150528,P,0.9877257425457708
4,175,0.276546342534179,58862,85,150528,P,0.9864972965298755
4,170,0.2948012659673227,57189,85,150528,P,0.9851983137240377
4,165,0.5435578129606544,55517,85,150528,P,0.9838349844253625
4,160,0.9859580039641747,53845,85,150528,P,0.9824124282387585
4,155,1.2978933770653427,52172,85,150528,P,0.9809203869560699
4,150,3.3104028728089347,50500,85,150528,P,0.9793573834199694
4,145,4.2631598479935535,48828,85,150528,P,0.9777181078228641
4,140,5.354251355444019,47155,85,150528,P,0.9759996690287945
4,135,6.316947197631659,45483,85,150528,P,0.9742038546102646
4,130,7.993919112948109,43811,85,150528,P,0.9723237623137745
4,125,8.703655281790196,42138,85,150528,P,0.9703570732962009
4,120,10.416449681089993,40466,85,150528,P,0.9683084421547007
4,115,15.788024451885146,38794,85,150528,P,0.9661284231637723
4,110,21.613645695332373,37121,85,150528,P,0.9638074402148937
4,105,39.24457555985222,35449,85,150528,P,0.9613628502096088
4,100,66.9929875112566,33777,85,150528,P,0.9587548126677
4,95,105.23476220491746,32104,85,150528,P,0.9559727608411096
4,90,226.98344766361228,30432,85,150528,P,0.9530133006567262
4,85,251.72334187739284,28760,85,150528,P,0.9498104528728282
4,80,256.17311088389425,27087,85,150528,P,0.9463753118446621
4,75,258.9526614255006,25415,85,150528,P,0.9426574813424473
4,70,268.31122454925924,23743,85,150528,P,0.9386030710703871
4,65,275.4890547826532,22070,85,150528,P,0.9341585801962138
4,60,290.3439644764309,20398,85,150528,P,0.9293422602967794
4,55,294.05930243427446,18726,85,150528,P,0.9240445694060178
4,50,295.48515152756977,17053,85,150528,P,0.9181924223622168
4,45,295.69207070823796,15381,85,150528,P,0.9116281462545032
4,40,298.10676095341364,13709,85,150528,P,0.9041095985915755
4,35,299.64125251482506,12036,85,150528,P,0.8952614608367335
4,30,304.16930388908094,10364,85,150528,P,0.884531243137985
4,25,305.7870302793767,8692,85,150528,P,0.8710291092066802
4,20,311.96588205629246,7019,85,150528,P,0.8533439445748574
4,15,319.1353270826024,5347,85,150528,P,0.829711103287953
4,10,325.9004956502509,3675,85,150528,P,0.7927354870414732
4,5,342.5583039002366,2002,85,150528,P,0.7141005194955499
4,0,0.0,150528,85,150528,P,
5,200,0.12537046584434075,67223,84,150528,P,0.9919898115901276
5,195,0.1555793361333452,65551,84,150528,P,0.9909971055443533
5,190,0.1975761768641465,63879,84,150528,P,0.9899608121799164
5,185,0.22160282311243007,62206,84,150528,P,0.9888752266133416
5,180,0.24799543871506355,60534,84,150528,P,0.9877257425457708
5,175,0.276546342534179,58862,84,150528,P,0.9864972965298755
5,170,0.2948012659673227,57189,84,150528,P,0.9851983137240377
5,165,0.5435578129606544,55517,84,150528,P,0.9838349844253625
5,160,0.9859580039641747,53845,84,150528,P,0.9824124282387585
5,155,1.2978933770653427,52172,84,150528,P,0.9809203869560699
5,150,3.3104028728089347,50500,84,150528,P,0.9793573834199694
5,145,4.2631598479935535,48828,84,150528,P,0.9777181078228641
5,140,5.354251355444019,47155,84,150528,P,0.9759996690287945
5,135,6.316947197631659,45483,84,150528,P,0.9742038546102646
5,130,7.993919112948109,43811,84,150528,P,0.9723237623137745
5,125,8.703655281790196,42138,84,150528,P,0.9703570732962009
5,120,10.416449681089993,40466,84,150528,P,0.9683084421547007
5,115,15.788024451885146,38794,84,150528,P,0.9661284231637723
5,110,21.613645695332373,37121,84,150528,P,0.9638074402148937
5,105,39.24457555985222,35449,84,150528,P,0.9613628502096088
5,100,66.9929875112566,33777,84,150528,P,0.9587548126677
5,95,105.23476220491746,32104,84,150528,P,0.9559727608411096
5,90,226.98344766361228,30432,84,150528,P,0.9530133006567262
5,85,251.72334187739284,28760,84,150528,P,0.9498104528728282
5,80,256.17311088389425,27087,84,150528,P,0.9463753118446621
5,75,258.9526614255006,25415,84,150528,P,0.9426574813424473
5,70,268.31122454925924,23743,84,150528,P,0.9386030710703871
5,65,275.4890547826532,22070,84,150528,P,0.9341585801962138
5,60,290.3439644764309,20398,84,150528,P,0.9293422602967794
5,55,294.05930243427446,18726,84,150528,P,0.9240445694060178
5,50,295.48515152756977,17053,84,150528,P,0.9181924223622168
5,45,295.69207070823796,15381,84,150528,P,0.9116281462545032
5,40,298.10676095341364,13709,84,150528,P,0.9041095985915755
5,35,299.64125251482506,12036,84,150528,P,0.8952614608367335
5,30,304.16930388908094,10364,84,150528,P,0.884531243137985
5,25,305.7870302793767,8692,84,150528,P,0.8710291092066802
5,20,311.96588205629246,7019,84,150528,P,0.8533439445748574
5,15,319.1353270826024,5347,84,150528,P,0.829711103287953
5,10,325.9004956502509,3675,84,150528,P,0.7927354870414732
5,5,342.5583039002366,2002,84,150528,P,0.7141005194955499
5,0,0.0,150528,84,150528,P,
6,200,0.12537046584434075,67223,84,150528,P,0.9919898115901276
6,195,0.1555793361333452,65551,84,150528,P,0.9909971055443533
6,190,0.1975761768641465,63879,84,150528,P,0.9899608121799164
6,185,0.22160282311243007,62206,84,150528,P,0.9888752266133416
6,180,0.24799543871506355,60534,84,150528,P,0.9877257425457708
6,175,0.276546342534179,58862,84,150528,P,0.9864972965298755
6,170,0.2948012659673227,57189,84,150528,P,0.9851983137240377
6,165,0.5435578129606544,55517,84,150528,P,0.9838349844253625
6,160,0.9859580039641747,53845,84,150528,P,0.9824124282387585
6,155,1.2978933770653427,52172,84,150528,P,0.9809203869560699
6,150,3.3104028728089347,50500,84,150528,P,0.9793573834199694
6,145,4.2631598479935535,48828,84,150528,P,0.9777181078228641
6,140,5.354251355444019,47155,84,150528,P,0.9759996690287945
6,135,6.316947197631659,45483,84,150528,P,0.9742038546102646
6,130,7.993919112948109,43811,84,150528,P,0.9723237623137745
6,125,8.703655281790196,42138,84,150528,P,0.9703570732962009
6,120,10.416449681089993,40466,84,150528,P,0.9683084421547007
6,115,15.788024451885146,38794,84,150528,P,0.9661284231637723
6,110,21.613645695332373,37121,84,150528,P,0.9638074402148937
6,105,39.24457555985222,35449,84,150528,P,0.9613628502096088
6,100,66.9929875112566,33777,84,150528,P,0.9587548126677
6,95,105.23476220491746,32104,84,150528,P,0.9559727608411096
6,90,226.98344766361228,30432,84,150528,P,0.9530133006567262
6,85,251.72334187739284,28760,84,150528,P,0.9498104528728282
6,80,256.17311088389425,27087,84,150528,P,0.9463753118446621
6,75,258.9526614255006,25415,84,150528,P,0.9426574813424473
6,70,268.31122454925924,23743,84,150528,P,0.9386030710703871
6,65,275.4890547826532,22070,84,150528,P,0.9341585801962138
6,60,290.3439644764309,20398,84,150528,P,0.9293422602967794
6,55,294.05930243427446,18726,84,150528,P,0.9240445694060178
6,50,295.48515152756977,17053,84,150528,P,0.9181924223622168
6,45,295.69207070823796,15381,84,150528,P,0.9116281462545032
6,40,298.10676095341364,13709,84,150528,P,0.9041095985915755
6,35,299.64125251482506,12036,84,150528,P,0.8952614608367335
6,30,304.16930388908094,10364,84,150528,P,0.884531243137985
6,25,305.7870302793767,8692,84,150528,P,0.8710291092066802
6,20,311.96588205629246,7019,84,150528,P,0.8533439445748574
6,15,319.1353270826024,5347,84,150528,P,0.829711103287953
6,10,325.9004956502509,3675,84,150528,P,0.7927354870414732
6,5,342.5583039002366,2002,84,150528,P,0.7141005194955499
6,0,0.0,150528,84,150528,P,
7,200,0.12537046584434075,67223,84,150528,P,0.9919898115901276
7,195,0.1555793361333452,65551,84,150528,P,0.9909971055443533
7,190,0.1975761768641465,63879,84,150528,P,0.9899608121799164
7,185,0.22160282311243007,62206,84,150528,P,0.9888752266133416
7,180,0.24799543871506355,60534,84,150528,P,0.9877257425457708
7,175,0.276546342534179,58862,84,150528,P,0.9864972965298755
7,170,0.2948012659673227,57189,84,150528,P,0.9851983137240377
7,165,0.5435578129606544,55517,84,150528,P,0.9838349844253625
7,160,0.9859580039641747,53845,84,150528,P,0.9824124282387585
7,155,1.2978933770653427,52172,84,150528,P,0.9809203869560699
7,150,3.3104028728089347,50500,84,150528,P,0.9793573834199694
7,145,4.2631598479935535,48828,84,150528,P,0.9777181078228641
7,140,5.354251355444019,47155,84,150528,P,0.9759996690287945
7,135,6.316947197631659,45483,84,150528,P,0.9742038546102646
7,130,7.993919112948109,43811,84,150528,P,0.9723237623137745
7,125,8.703655281790196,42138,84,150528,P,0.9703570732962009
7,120,10.416449681089993,40466,84,150528,P,0.9683084421547007
7,115,15.788024451885146,38794,84,150528,P,0.9661284231637723
7,110,21.613645695332373,37121,84,150528,P,0.9638074402148937
7,105,39.24457555985222,35449,84,150528,P,0.9613628502096088
7,100,66.9929875112566,33777,84,150528,P,0.9587548126677
7,95,105.23476220491746,32104,84,150528,P,0.9559727608411096
7,90,226.98344766361228,30432,84,150528,P,0.9530133006567262
7,85,251.72334187739284,28760,84,150528,P,0.9498104528728282
7,80,256.17311088389425,27087,84,150528,P,0.9463753118446621
7,75,258.9526614255006,25415,84,150528,P,0.9426574813424473
7,70,268.31122454925924,23743,84,150528,P,0.9386030710703871
7,65,275.4890547826532,22070,84,150528,P,0.9341585801962138
7,60,290.3439644764309,20398,84,150528,P,0.9293422602967794
7,55,294.05930243427446,18726,84,150528,P,0.9240445694060178
7,50,295.48515152756977,17053,84,150528,P,0.9181924223622168
7,45,295.69207070823796,15381,84,150528,P,0.9116281462545032
7,40,298.10676095341364,13709,84,150528,P,0.9041095985915755
7,35,299.64125251482506,12036,84,150528,P,0.8952614608367335
7,30,304.16930388908094,10364,84,150528,P,0.884531243137985
7,25,305.7870302793767,8692,84,150528,P,0.8710291092066802
7,20,311.96588205629246,7019,84,150528,P,0.8533439445748574
7,15,319.1353270826024,5347,84,150528,P,0.829711103287953
7,10,325.9004956502509,3675,84,150528,P,0.7927354870414732
7,5,342.5583039002366,2002,84,150528,P,0.7141005194955499
7,0,0.0,150528,84,150528,P,
8,200,0.12537046584434075,67223,5,150528,P,0.9919898115901276
8,195,0.1555793361333452,65551,5,150528,P,0.9909971055443533
8,190,0.1975761768641465,63879,5,150528,P,0.9899608121799164
8,185,0.22160282311243007,62206,5,150528,P,0.9888752266133416
8,180,0.24799543871506355,60534,5,150528,P,0.9877257425457708
8,175,0.276546342534179,58862,5,150528,P,0.9864972965298755
8,170,0.2948012659673227,57189,5,150528,P,0.9851983137240377
8,165,0.5435578129606544,55517,5,150528,P,0.9838349844253625
8,160,0.9859580039641747,53845,5,150528,P,0.9824124282387585
8,155,1.2978933770653427,52172,5,150528,P,0.9809203869560699
8,150,3.3104028728089347,50500,5,150528,P,0.9793573834199694
8,145,4.2631598479935535,48828,5,150528,P,0.9777181078228641
8,140,5.354251355444019,47155,5,150528,P,0.9759996690287945
8,135,6.316947197631659,45483,5,150528,P,0.9742038546102646
8,130,7.993919112948109,43811,5,150528,P,0.9723237623137745
8,125,8.703655281790196,42138,5,150528,P,0.9703570732962009
8,120,10.416449681089993,40466,5,150528,P,0.9683084421547007
8,115,15.788024451885146,38794,5,150528,P,0.9661284231637723
8,110,21.613645695332373,37121,5,150528,P,0.9638074402148937
8,105,39.24457555985222,35449,5,150528,P,0.9613628502096088
8,100,66.9929875112566,33777,5,150528,P,0.9587548126677
8,95,105.23476220491746,32104,5,150528,P,0.9559727608411096
8,90,226.98344766361228,30432,5,150528,P,0.9530133006567262
8,85,251.72334187739284,28760,5,150528,P,0.9498104528728282
8,80,256.17311088389425,27087,5,150528,P,0.9463753118446621
8,75,258.9526614255006,25415,5,150528,P,0.9426574813424473
8,70,268.31122454925924,23743,5,150528,P,0.9386030710703871
8,65,275.4890547826532,22070,5,150528,P,0.9341585801962138
8,60,290.3439644764309,20398,5,150528,P,0.9293422602967794
8,55,294.05930243427446,18726,5,150528,P,0.9240445694060178
8,50,295.48515152756977,17053,5,150528,P,0.9181924223622168
8,45,295.69207070823796,15381,5,150528,P,0.9116281462545032
8,40,298.10676095341364,13709,5,150528,P,0.9041095985915755
8,35,299.64125251482506,12036,5,150528,P,0.8952614608367335
8,30,304.16930388908094,10364,5,150528,P,0.884531243137985
8,25,305.7870302793767,8692,5,150528,P,0.8710291092066802
8,20,311.96588205629246,7019,5,150528,P,0.8533439445748574
8,15,319.1353270826024,5347,5,150528,P,0.829711103287953
8,10,325.9004956502509,3675,5,150528,P,0.7927354870414732
8,5,342.5583039002366,2002,5,150528,P,0.7141005194955499
8,0,0.0,150528,5,150528,P,
9,200,0.12537046584434075,67223,184,150528,P,0.9919898115901276
9,195,0.1555793361333452,65551,184,150528,P,0.9909971055443533
9,190,0.1975761768641465,63879,184,150528,P,0.9899608121799164
9,185,0.22160282311243007,62206,184,150528,P,0.9888752266133416
9,180,0.24799543871506355,60534,184,150528,P,0.9877257425457708
9,175,0.276546342534179,58862,184,150528,P,0.9864972965298755
9,170,0.2948012659673227,57189,184,150528,P,0.9851983137240377
9,165,0.5435578129606544,55517,184,150528,P,0.9838349844253625
9,160,0.9859580039641747,53845,184,150528,P,0.9824124282387585
9,155,1.2978933770653427,52172,184,150528,P,0.9809203869560699
9,150,3.3104028728089347,50500,184,150528,P,0.9793573834199694
9,145,4.2631598479935535,48828,184,150528,P,0.9777181078228641
9,140,5.354251355444019,47155,184,150528,P,0.9759996690287945
9,135,6.316947197631659,45483,184,150528,P,0.9742038546102646
9,130,7.993919112948109,43811,184,150528,P,0.9723237623137745
9,125,8.703655281790196,42138,184,150528,P,0.9703570732962009
9,120,10.416449681089993,40466,184,150528,P,0.9683084421547007
9,115,15.788024451885146,38794,184,150528,P,0.9661284231637723
9,110,21.613645695332373,37121,184,150528,P,0.9638074402148937
9,105,39.24457555985222,35449,184,150528,P,0.9613628502096088
9,100,66.9929875112566,33777,184,150528,P,0.9587548126677
9,95,105.23476220491746,32104,184,150528,P,0.9559727608411096
9,90,226.98344766361228,30432,184,150528,P,0.9530133006567262
9,85,251.72334187739284,28760,184,150528,P,0.9498104528728282
9,80,256.17311088389425,27087,184,150528,P,0.9463753118446621
9,75,258.9526614255006,25415,184,150528,P,0.9426574813424473
9,70,268.31122454925924,23743,184,150528,P,0.9386030710703871
9,65,275.4890547826532,22070,184,150528,P,0.9341585801962138
9,60,290.3439644764309,20398,184,150528,P,0.9293422602967794
9,55,294.05930243427446,18726,184,150528,P,0.9240445694060178
9,50,295.48515152756977,17053,184,150528,P,0.9181924223622168
9,45,295.69207070823796,15381,184,150528,P,0.9116281462545032
9,40,298.10676095341364,13709,184,150528,P,0.9041095985915755
9,35,299.64125251482506,12036,184,150528,P,0.8952614608367335
9,30,304.16930388908094,10364,184,150528,P,0.884531243137985
9,25,305.7870302793767,8692,184,150528,P,0.8710291092066802
9,20,311.96588205629246,7019,184,150528,P,0.8533439445748574
9,15,319.1353270826024,5347,184,150528,P,0.829711103287953
9,10,325.9004956502509,3675,184,150528,P,0.7927354870414732
9,5,342.5583039002366,2002,184,150528,P,0.7141005194955499
9,0,0.0,150528,184,150528,P,
10,200,0.12537046584434075,67223,84,150528,P,0.9919898115901276
10,195,0.1555793361333452,65551,84,150528,P,0.9909971055443533
10,190,0.1975761768641465,63879,84,150528,P,0.9899608121799164
10,185,0.22160282311243007,62206,84,150528,P,0.9888752266133416
10,180,0.24799543871506355,60534,84,150528,P,0.9877257425457708
10,175,0.276546342534179,58862,84,150528,P,0.9864972965298755
10,170,0.2948012659673227,57189,84,150528,P,0.9851983137240377
10,165,0.5435578129606544,55517,84,150528,P,0.9838349844253625
10,160,0.9859580039641747,53845,84,150528,P,0.9824124282387585
10,155,1.2978933770653427,52172,84,150528,P,0.9809203869560699
10,150,3.3104028728089347,50500,84,150528,P,0.9793573834199694
10,145,4.2631598479935535,48828,84,150528,P,0.9777181078228641
10,140,5.354251355444019,47155,84,150528,P,0.9759996690287945
10,135,6.316947197631659,45483,84,150528,P,0.9742038546102646
10,130,7.993919112948109,43811,84,150528,P,0.9723237623137745
10,125,8.703655281790196,42138,84,150528,P,0.9703570732962009
10,120,10.416449681089993,40466,84,150528,P,0.9683084421547007
10,115,15.788024451885146,38794,84,150528,P,0.9661284231637723
10,110,21.613645695332373,37121,84,150528,P,0.9638074402148937
10,105,39.24457555985222,35449,84,150528,P,0.9613628502096088
10,100,66.9929875112566,33777,84,150528,P,0.9587548126677
10,95,105.23476220491746,32104,84,150528,P,0.9559727608411096
10,90,226.98344766361228,30432,84,150528,P,0.9530133006567262
10,85,251.72334187739284,28760,84,150528,P,0.9498104528728282
10,80,256.17311088389425,27087,84,150528,P,0.9463753118446621
10,75,258.9526614255006,25415,84,150528,P,0.9426574813424473
10,70,268.31122454925924,23743,84,150528,P,0.9386030710703871
10,65,275.4890547826532,22070,84,150528,P,0.9341585801962138
10,60,290.3439644764309,20398,84,150528,P,0.9293422602967794
10,55,294.05930243427446,18726,84,150528,P,0.9240445694060178
10,50,295.48515152756977,17053,84,150528,P,0.9181924223622168
10,45,295.69207070823796,15381,84,150528,P,0.9116281462545032
10,40,298.10676095341364,13709,84,150528,P,0.9041095985915755
10,35,299.64125251482506,12036,84,150528,P,0.8952614608367335
10,30,304.16930388908094,10364,84,150528,P,0.884531243137985
10,25,305.7870302793767,8692,84,150528,P,0.8710291092066802
10,20,311.96588205629246,7019,84,150528,P,0.8533439445748574
10,15,319.1353270826024,5347,84,150528,P,0.829711103287953
